iter	BrierScore	Logloss
2460	0.1556350999	0.4540754346
2461	0.1556325135	0.4540678276
2462	0.1556303433	0.4540629807
2463	0.1556274826	0.4540562152
2464	0.1556247514	0.4540504931
2465	0.1556225896	0.4540458481
2466	0.1556205547	0.4540411022
2467	0.155618659	0.4540368948
2468	0.1556169054	0.4540331923
2469	0.1556147685	0.4540281771
2470	0.1556125917	0.4540235321
2471	0.1556114189	0.454020974
2472	0.1556094768	0.4540168002
2473	0.155608708	0.4540148817
2474	0.1556070187	0.4540110782
2475	0.1556050352	0.4540068371
2476	0.1556028151	0.4540018556
2477	0.1556013731	0.4539983887
2478	0.1555998244	0.4539950564
2479	0.1555984075	0.4539917241
2480	0.15559642	0.4539874831
2481	0.1555936056	0.4539812561
2482	0.1555917969	0.4539770487
2483	0.1555897985	0.4539726057
2484	0.1555875571	0.4539677251
2485	0.1555851272	0.4539620704
2486	0.1555828415	0.4539570215
2487	0.1555800157	0.4539509292
2488	0.1555766352	0.4539433222
2489	0.1555747207	0.4539390812
2490	0.1555725316	0.4539341333
2491	0.1555706614	0.4539299932
2492	0.1555687417	0.4539227228
2493	0.1555663668	0.4539174047
2494	0.1555635207	0.453911245
2495	0.1555618216	0.4539073742
2496	0.1555603088	0.45390384
2497	0.1555582844	0.4538994306
2498	0.1555560661	0.453894954
2499	0.1555534322	0.4538883904
2500	0.1555502607	0.4538813557
2501	0.1555484811	0.4538774175
2502	0.1555459807	0.453872133
2503	0.1555413294	0.453861968
2504	0.1555384946	0.4538523078
2505	0.1555367176	0.4538489082
2506	0.1555358167	0.4538470569
2507	0.1555331	0.4538407627
2508	0.1555303836	0.4538349396
2509	0.1555285924	0.4538310015
2510	0.1555267568	0.4538270297
2511	0.1555243782	0.453821476
2512	0.1555219493	0.4538162251
2513	0.155520076	0.4538120514
2514	0.1555180985	0.4538074401
2515	0.1555161828	0.4538031317
2516	0.1555141038	0.4537943803
2517	0.1555108354	0.4537867733
2518	0.1555083566	0.4537764063
2519	0.1555072377	0.4537737136
2520	0.1555049361	0.4537684627
2521	0.1555034103	0.4537646256
2522	0.1555010867	0.4537599133
2523	0.1554985266	0.4537536864
2524	0.1554957852	0.453747998
2525	0.1554933178	0.4537423432
2526	0.1554908485	0.4537370924
2527	0.1554901759	0.4537353421
2528	0.1554879559	0.453726658
2529	0.1554860167	0.453722114
2530	0.1554841359	0.4537182769
2531	0.1554813332	0.4537120163
2532	0.1554787928	0.4537058566
2533	0.1554750003	0.4536977448
2534	0.1554730849	0.4536932344
2535	0.1554706435	0.4536846177
2536	0.155468862	0.4536806123
2537	0.1554674217	0.4536774483
2538	0.1554659941	0.4536742507
2539	0.155464838	0.4536714233
2540	0.1554620438	0.4536616958
2541	0.1554602893	0.4536581616
2542	0.155457766	0.4536523049
2543	0.1554566068	0.4536489053
2544	0.1554549351	0.4536456404
2545	0.1554533789	0.4536423418
2546	0.1554519215	0.4536391105
2547	0.1554495046	0.4536335567
2548	0.15544594	0.4536235263
2549	0.1554444909	0.453620194
2550	0.1554430431	0.4536171647
2551	0.1554404913	0.4536115436
2552	0.155438115	0.4536061581
2553	0.1554334762	0.4535956565
2554	0.1554311251	0.4535904729
2555	0.1554293893	0.4535867704
2556	0.1554274205	0.453582664
2557	0.1554253209	0.4535778171
2558	0.1554227859	0.4535695369
2559	0.155420327	0.4535640168
2560	0.1554185796	0.4535598767
2561	0.1554165587	0.4535518322
2562	0.1554143664	0.4535433164
2563	0.1554125542	0.4535393446
2564	0.1554106577	0.4535351372
2565	0.1554082507	0.4535293479
2566	0.1554063357	0.4535257127
2567	0.1554044414	0.4535214379
2568	0.1554023837	0.4535171296
2569	0.1554002969	0.453512249
2570	0.1553988196	0.4535086811
2571	0.155395968	0.4535020166
2572	0.1553944663	0.4534988526
2573	0.1553924464	0.453494376
2574	0.1553903964	0.4534902022
2575	0.155388617	0.4534866007
2576	0.1553867236	0.4534817201
2577	0.1553856878	0.4534794649
2578	0.1553848054	0.4534774454
2579	0.1553830384	0.4534733726
2580	0.1553809701	0.4534687613
2581	0.1553793217	0.4534653954
2582	0.1553766317	0.4534594714
2583	0.1553751465	0.4534554996
2584	0.1553732239	0.4534518644
2585	0.1553701365	0.4534453345
2586	0.1553685733	0.4534415647
2587	0.1553664177	0.4534369534
2588	0.1553644116	0.4534323757
2589	0.1553624767	0.453428
2590	0.155360518	0.4534237926
2591	0.1553592301	0.4534205277
2592	0.1553568401	0.4534154452
2593	0.1553545729	0.4534104636
2594	0.1553527479	0.4534056167
2595	0.1553511228	0.4534023517
2596	0.1553479197	0.453395317
2597	0.155345541	0.4533899651
2598	0.1553433378	0.4533849836
2599	0.1553409403	0.4533795645
2600	0.1553387838	0.4533753907
2601	0.1553370615	0.453371217
2602	0.1553340998	0.4533647881
2603	0.1553319565	0.4533602777
2604	0.1553308128	0.4533576187
2605	0.1553293244	0.4533543874
2606	0.1553275929	0.4533504493
2607	0.1553256583	0.4533458716
2608	0.1553209114	0.4533355719
2609	0.155319613	0.4533329465
2610	0.1553169674	0.4533266859
2611	0.1553155407	0.4533241614
2612	0.1553138155	0.4533199204
2613	0.155311446	0.4533146359
2614	0.1553088248	0.4533087455
2615	0.1553078561	0.453306423
2616	0.1553062076	0.4533027878
2617	0.1553037765	0.453297436
2618	0.1553009835	0.45328717
2619	0.1552982345	0.4532808084
2620	0.1552954683	0.4532747834
2621	0.1552935421	0.4532707443
2622	0.1552913448	0.4532660657
2623	0.1552891573	0.4532610504
2624	0.1552865561	0.4532551937
2625	0.1552834299	0.4532426389
2626	0.1552815294	0.4532380612
2627	0.1552787972	0.4532321035
2628	0.1552772416	0.453228401
2629	0.1552755475	0.4532249678
2630	0.1552725973	0.4532186735
2631	0.1552701922	0.4532128505
2632	0.1552689734	0.4532103597
2633	0.1552670017	0.4532060513
2634	0.1552644728	0.4531997234
2635	0.1552637215	0.4531982761
2636	0.1552613678	0.4531932272
2637	0.1552591318	0.4531871349
2638	0.1552564153	0.4531811772
2639	0.1552547044	0.4531770708
2640	0.1552522566	0.4531716516
2641	0.1552503251	0.4531676125
2642	0.1552482388	0.4531628329
2643	0.1552459311	0.4531583226
2644	0.1552435265	0.4531524996
2645	0.1552407641	0.4531463736
2646	0.1552391327	0.4531393388
2647	0.1552368184	0.4531341216
2648	0.1552345718	0.4531285342
2649	0.1552333774	0.4531264473
2650	0.1552302449	0.453119177
2651	0.1552284768	0.4531154071
2652	0.1552266368	0.4531110988
2653	0.1552239851	0.4530976687
2654	0.1552222668	0.4530937643
2655	0.1552194055	0.4530874363
2656	0.1552171274	0.4530824548
2657	0.1552146838	0.4530767664
2658	0.1552127988	0.4530728619
2659	0.1552102597	0.4530672745
2660	0.1552083885	0.4530630671
2661	0.1552070178	0.4530598021
2662	0.1552055849	0.4530569411
2663	0.1552039381	0.4530536762
2664	0.1552016358	0.4530477522
2665	0.1552001001	0.4530449248
2666	0.1551983342	0.4530410876
2667	0.1551970717	0.4530382266
2668	0.1551949646	0.4530330768
2669	0.1551935571	0.453030283
2670	0.1551892163	0.4530212287
2671	0.155187629	0.4530173579
2672	0.1551851693	0.4530116022
2673	0.155182027	0.453003524
2674	0.1551808178	0.4530003937
2675	0.155178548	0.4529954458
2676	0.1551764939	0.4529909018
2677	0.1551744952	0.4529865261
2678	0.1551720805	0.4529813762
2679	0.1551700624	0.4529769669
2680	0.1551674588	0.4529708072
2681	0.155165367	0.4529661959
2682	0.1551629064	0.4529606085
2683	0.1551624536	0.4529598007
2684	0.1551602205	0.4529547855
2685	0.1551576964	0.4529490298
2686	0.155156308	0.4529460004
2687	0.1551544935	0.4529423989
2688	0.1551536223	0.4529400427
2689	0.1551516207	0.4529361719
2690	0.1551497327	0.4529317962
2691	0.1551474989	0.4529269157
2692	0.1551458213	0.4529230449
2693	0.1551438504	0.4529187701
2694	0.1551417534	0.4529144618
2695	0.1551397128	0.4529098505
2696	0.1551374732	0.4529046333
2697	0.1551351337	0.4528995507
2698	0.1551329412	0.4528948385
2699	0.1551310956	0.4528906311
2700	0.1551293896	0.4528864237
2701	0.1551273167	0.4528817787
2702	0.1551250383	0.4528705365
2703	0.1551229032	0.4528657233
2704	0.1551206061	0.4528608763
2705	0.1551201747	0.4528599339
2706	0.1551180175	0.4528550196
2707	0.1551161487	0.4528511825
2708	0.1551145329	0.452847278
2709	0.1551131587	0.4528441814
2710	0.1551116752	0.4528410174
2711	0.1551105528	0.4528381564
2712	0.1551090313	0.4528350934
2713	0.1551067269	0.4528299435
2714	0.155104466	0.4528248273
2715	0.1551020826	0.4528195428
2716	0.1551006457	0.4528165135
2717	0.1550984669	0.4528113973
2718	0.1550963425	0.4528068533
2719	0.1550952163	0.4528042616
2720	0.1550942825	0.4528021747
2721	0.1550929874	0.4527994147
2722	0.1550910507	0.4527950053
2723	0.1550894692	0.4527917067
2724	0.1550858916	0.4527834939
2725	0.1550837403	0.4527785796
2726	0.1550817814	0.4527747425
2727	0.1550801557	0.4527710063
2728	0.1550780812	0.4527663613
2729	0.1550754487	0.4527607402
2730	0.1550735585	0.4527563645
2731	0.1550718183	0.452752965
2732	0.1550702244	0.4527489932
2733	0.1550692103	0.4527464687
2734	0.1550670741	0.4527421604
2735	0.1550657577	0.452739434
2736	0.1550644568	0.452736371
2737	0.1550625171	0.452732029
2738	0.1550612774	0.4527295045
2739	0.1550595033	0.4527254991
2740	0.1550571759	0.4527203156
2741	0.1550556645	0.452716916
2742	0.1550536082	0.4527126413
2743	0.1550511721	0.4527070875
2744	0.1550500826	0.4527047987
2745	0.1550484684	0.4527009279
2746	0.1550469148	0.4526978985
2747	0.1550451084	0.4526936911
2748	0.1550431068	0.4526897194
2749	0.1550410278	0.4526849061
2750	0.1550377329	0.4526773664
2751	0.1550359527	0.452670399
2752	0.1550336238	0.4526654847
2753	0.1550312027	0.4526596617
2754	0.1550287644	0.452653805
2755	0.1550276961	0.4526514489
2756	0.1550262158	0.4526481503
2757	0.1550237582	0.4526425628
2758	0.1550206022	0.4526316572
2759	0.1550181098	0.4526230068
2760	0.1550157736	0.4526141208
2761	0.1550132185	0.4526080622
2762	0.1550111455	0.4526034508
2763	0.1550100481	0.4526003205
2764	0.1550082851	0.4525970893
2765	0.1550067006	0.4525936897
2766	0.1550041928	0.4525883042
2767	0.1550014886	0.4525823802
2768	0.155000474	0.4525799231
2769	0.1549987087	0.4525764225
2770	0.1549962318	0.4525708014
2771	0.1549939545	0.4525657189
2772	0.1549924648	0.4525621174
2773	0.1549909343	0.4525593236
2774	0.1549876614	0.4525512791
2775	0.1549861654	0.4525476776
2776	0.1549836465	0.4525427633
2777	0.1549814775	0.4525378827
2778	0.1549792583	0.4525326992
2779	0.1549767334	0.4525273811
2780	0.1549736226	0.4525205483
2781	0.1549718486	0.4525163072
2782	0.1549694454	0.4525108544
2783	0.1549670311	0.4525058392
2784	0.1549649118	0.4525009586
2785	0.1549630577	0.4524971551
2786	0.1549615368	0.452493217
2787	0.1549591497	0.4524878652
2788	0.1549568152	0.4524826144
2789	0.1549553183	0.4524791138
2790	0.1549524381	0.452469016
2791	0.1549504318	0.4524647413
2792	0.1549473135	0.45245737
2793	0.1549452615	0.4524533645
2794	0.1549441797	0.4524507391
2795	0.1549421644	0.4524465654
2796	0.1549401897	0.4524419877
2797	0.1549382197	0.4524349529
2798	0.1549358403	0.4524265045
2799	0.1549337056	0.4524220615
2800	0.1549323017	0.4524192341
2801	0.1549307445	0.4524154979
2802	0.1549287857	0.452410853
2803	0.1549273539	0.4524080929
2804	0.1549256276	0.4524042221
2805	0.1549235348	0.4523994762
2806	0.1549219452	0.4523894457
2807	0.1549206057	0.4523867866
2808	0.1549183587	0.4523817714
2809	0.1549166013	0.452377766
2810	0.1549148238	0.4523739288
2811	0.1549129022	0.4523665911
2812	0.1549114896	0.4523639657
2813	0.1549104597	0.4523621481
2814	0.15490662	0.4523533631
2815	0.1549049619	0.4523494249
2816	0.1549031992	0.4523455205
2817	0.1549016416	0.4523423229
2818	0.1548998328	0.4523386203
2819	0.1548976903	0.4523336724
2820	0.154895913	0.4523297343
2821	0.1548941326	0.4523256279
2822	0.1548922905	0.4523214878
2823	0.1548910886	0.4523190643
2824	0.1548887589	0.4523146887
2825	0.1548864423	0.4523088656
2826	0.1548830631	0.4523017299
2827	0.1548808107	0.4522968829
2828	0.1548787531	0.4522916658
2829	0.1548778471	0.4522895116
2830	0.1548754316	0.4522844964
2831	0.154873025	0.4522790772
2832	0.1548705928	0.4522735908
2833	0.1548680406	0.4522682053
2834	0.1548666887	0.4522651423
2835	0.1548660908	0.4522634594
2836	0.1548636573	0.4522585115
2837	0.1548618003	0.4522539002
2838	0.1548597291	0.4522490532
2839	0.1548578093	0.4522448122
2840	0.1548566665	0.4522419175
2841	0.1548545883	0.4522375081
2842	0.1548525501	0.4522330988
2843	0.154850321	0.4522278479
2844	0.1548482368	0.4522230347
2845	0.1548464702	0.4522190292
2846	0.1548453186	0.4522167404
2847	0.1548424059	0.4522039836
2848	0.1548412722	0.4522015938
2849	0.1548398071	0.4521984298
2850	0.154837876	0.4521940878
2851	0.154835633	0.452188736
2852	0.1548341505	0.452182509
2853	0.1548317833	0.4521771909
2854	0.1548301073	0.4521732527
2855	0.1548280127	0.4521684731
2856	0.1548266183	0.4521653428
2857	0.1548248406	0.4521616067
2858	0.1548207193	0.4521524177
2859	0.1548189951	0.4521483113
2860	0.1548165426	0.4521426902
2861	0.1548151435	0.4521393243
2862	0.1548135351	0.4521359247
2863	0.1548111292	0.4521311114
2864	0.1548093276	0.4521269377
2865	0.1548079333	0.4521234371
2866	0.1548056135	0.4521153589
2867	0.1548037154	0.4521105793
2868	0.1548018062	0.4521063046
2869	0.1547996496	0.4521015923
2870	0.1547982877	0.4520990342
2871	0.1547958642	0.4520936151
2872	0.154793374	0.4520879604
2873	0.1547918461	0.4520844935
2874	0.1547901836	0.4520808583
2875	0.1547882091	0.4520763479
2876	0.1547864364	0.4520722752
2877	0.1547842681	0.4520678322
2878	0.1547819359	0.4520625477
2879	0.1547797623	0.4520574988
2880	0.1547781921	0.4520538636
2881	0.15477607	0.4520495889
2882	0.1547744462	0.4520421502
2883	0.1547727502	0.4520386833
2884	0.1547712001	0.4520351154
2885	0.1547699385	0.452032288
2886	0.1547684673	0.4520286192
2887	0.1547676899	0.4520267343
2888	0.1547655136	0.4520224932
2889	0.1547630751	0.452017579
2890	0.154759961	0.4520103759
2891	0.1547574745	0.4520053944
2892	0.1547548108	0.4519989655
2893	0.1547524169	0.4519938493
2894	0.154750588	0.4519896419
2895	0.1547490656	0.4519859057
2896	0.1547474721	0.4519822368
2897	0.1547466916	0.4519805875
2898	0.1547438132	0.4519738557
2899	0.1547417904	0.4519696483
2900	0.1547373017	0.4519597188
2901	0.1547350586	0.4519549729
2902	0.1547333359	0.4519511357
2903	0.1547310538	0.4519457839
2904	0.1547293422	0.4519419804
2905	0.1547270574	0.4519369652
2906	0.1547248854	0.4519321183
2907	0.1547234263	0.4519286514
2908	0.1547212104	0.4519238045
2909	0.154719129	0.4519194961
2910	0.1547182955	0.4519178468
2911	0.1547158085	0.4519123267
2912	0.1547144269	0.4519087588
2913	0.1547120306	0.4519036426
2914	0.1547096675	0.4518987957
2915	0.1547072953	0.4518875535
2916	0.154706089	0.4518844232
2917	0.1547024995	0.4518765806
2918	0.1547004656	0.4518717337
2919	0.1546981131	0.4518667858
2920	0.1546965289	0.4518631506
2921	0.1546941635	0.4518584383
2922	0.1546931223	0.4518557793
2923	0.1546914936	0.451852346
2924	0.1546901842	0.4518489801
2925	0.1546889501	0.45184622
2926	0.1546866287	0.4518409356
2927	0.1546843142	0.4518359203
2928	0.1546822073	0.4518310734
2929	0.1546812078	0.4518288182
2930	0.1546799038	0.4518258226
2931	0.154677601	0.4518210766
2932	0.1546756426	0.4518168019
2933	0.1546732061	0.4518114164
2934	0.1546715842	0.4518078486
2935	0.1546699129	0.4518042134
2936	0.1546679411	0.4517998713
2937	0.1546653021	0.4517935434
2938	0.1546633799	0.4517893697
2939	0.1546614682	0.4517851959
2940	0.1546594137	0.4517809549
2941	0.1546574908	0.4517767138
2942	0.15465559	0.4517725064
2943	0.1546541236	0.4517694434
2944	0.1546512823	0.4517586725
2945	0.1546493189	0.4517544651
2946	0.1546480161	0.4517517387
2947	0.15464565	0.4517439634
2948	0.1546423006	0.4517363228
2949	0.1546400718	0.4517314085
2950	0.1546386319	0.4517282109
2951	0.1546368334	0.4517242055
2952	0.1546346199	0.4517136702
2953	0.1546328297	0.4517092271
2954	0.1546309144	0.4517052217
2955	0.1546295932	0.451702529
2956	0.1546265904	0.4516952586
2957	0.1546245391	0.4516909502
2958	0.1546224033	0.4516862716
2959	0.1546205563	0.4516819295
2960	0.1546177366	0.4516758372
2961	0.1546162972	0.4516728416
2962	0.154613968	0.4516679273
2963	0.1546115733	0.4516579979
2964	0.1546093838	0.4516530163
2965	0.154605412	0.4516443995
2966	0.154603487	0.4516405287
2967	0.1545999013	0.4516323159
2968	0.1545983413	0.4516281758
2969	0.1545964685	0.4516219489
2970	0.1545943491	0.4516173376
2971	0.1545938762	0.4516160248
2972	0.1545917291	0.4516111779
2973	0.1545899013	0.4516035709
2974	0.1545878311	0.4515961323
2975	0.1545856839	0.4515915546
2976	0.1545839941	0.4515877511
2977	0.1545824877	0.4515844525
2978	0.154580437	0.4515800432
2979	0.1545782539	0.451574826
2980	0.1545770924	0.4515718976
2981	0.1545736067	0.4515645263
2982	0.1545715047	0.4515599823
2983	0.154569648	0.4515559432
2984	0.154567193	0.4515504231
2985	0.154566046	0.451547764
2986	0.1545640374	0.451543422
2987	0.1545618159	0.4515384404
2988	0.1545600706	0.4515347379
2989	0.1545582586	0.4515307325
2990	0.1545569497	0.4515277031
2991	0.1545547232	0.4515228225
2992	0.1545533998	0.4515197259
2993	0.1545513722	0.4515153502
2994	0.1545492539	0.4515106379
2995	0.1545443774	0.451499766
2996	0.1545421827	0.4514945825
2997	0.1545406423	0.4514916878
2998	0.1545386742	0.4514870092
2999	0.1545368423	0.451483071
3000	0.1545359002	0.4514809169
3001	0.1545336432	0.4514755314
3002	0.154531486	0.4514711893
3003	0.1545294437	0.451466578
3004	0.1545274807	0.451462236
3005	0.1545256198	0.4514579949
3006	0.1545225371	0.4514512294
3007	0.1545206834	0.4514472577
3008	0.1545183547	0.4514417712
3009	0.1545166236	0.4514382033
3010	0.1545147037	0.4514341979
3011	0.1545130382	0.451430529
3012	0.154510901	0.4514260187
3013	0.1545088078	0.4514212055
3014	0.1545069836	0.4514168298
3015	0.1545049997	0.4514120165
3016	0.1545028892	0.4514075735
3017	0.1545015823	0.4514045778
3018	0.1544995828	0.4514000338
3019	0.154498465	0.451397543
3020	0.1544964179	0.4513929654
3021	0.1544942005	0.4513881185
3022	0.1544915309	0.4513820598
3023	0.1544898502	0.451375227
3024	0.1544868784	0.451369202
3025	0.1544846301	0.4513634463
3026	0.1544823337	0.451358532
3027	0.1544801836	0.4513537188
3028	0.1544777331	0.4513482323
3029	0.1544756869	0.4513435874
3030	0.1544741155	0.4513405244
3031	0.1544716725	0.4513350716
3032	0.1544704897	0.4513324798
3033	0.1544692892	0.4513296188
3034	0.1544675224	0.4513259163
3035	0.1544656544	0.4513222138
3036	0.1544642486	0.4513191508
3037	0.1544620878	0.4513141019
3038	0.1544602243	0.4513102648
3039	0.1544578623	0.4513050476
3040	0.1544560479	0.4513013114
3041	0.1544543789	0.4512976089
3042	0.1544521388	0.4512922234
3043	0.1544498747	0.4512871746
3044	0.1544479906	0.4512834047
3045	0.154445839	0.4512784568
3046	0.1544428632	0.4512714557
3047	0.154441932	0.4512698064
3048	0.1544400531	0.4512655317
3049	0.1544385085	0.4512623004
3050	0.1544371464	0.4512592374
3051	0.1544346628	0.4512533807
3052	0.1544334461	0.4512511592
3053	0.1544316784	0.4512470528
3054	0.154430368	0.4512440235
3055	0.1544279835	0.4512391766
3056	0.1544264688	0.4512358106
3057	0.1544249159	0.4512323774
3058	0.1544236946	0.451229752
3059	0.1544226153	0.4512269246
3060	0.154420984	0.451223424
3061	0.1544185245	0.451217702
3062	0.1544163261	0.4512127204
3063	0.1544142845	0.4512052144
3064	0.1544132754	0.4512030939
3065	0.1544112342	0.4511985162
3066	0.1544089264	0.4511934001
3067	0.1544067392	0.4511885868
3068	0.1544040497	0.4511824945
3069	0.1544032148	0.4511806096
3070	0.1544011934	0.4511765031
3071	0.1543993396	0.4511720938
3072	0.1543976975	0.4511682903
3073	0.1543952862	0.4511629721
3074	0.1543936008	0.451159034
3075	0.1543917968	0.4511550959
3076	0.1543901619	0.4511513934
3077	0.154387878	0.4511465128
3078	0.154385287	0.4511347657
3079	0.1543843266	0.4511326452
3080	0.154382456	0.4511284378
3081	0.1543798331	0.4511165561
3082	0.1543780385	0.451112618
3083	0.1543759451	0.4511079057
3084	0.1543739256	0.4511032944
3085	0.1543717487	0.4510983128
3086	0.1543692221	0.4510928264
3087	0.1543679649	0.4510899317
3088	0.1543659096	0.4510858926
3089	0.1543643945	0.4510821564
3090	0.1543616435	0.4510758285
3091	0.1543595444	0.4510710826
3092	0.1543578749	0.4510675147
3093	0.1543558605	0.451063139
3094	0.1543542111	0.4510597057
3095	0.154351894	0.4510539164
3096	0.1543511839	0.4510525363
3097	0.1543499987	0.4510501465
3098	0.1543476759	0.4510446937
3099	0.1543463096	0.4510413615
3100	0.1543443092	0.4510372887
3101	0.1543437709	0.4510359424
3102	0.1543405495	0.4510291095
3103	0.1543382215	0.4510237577
3104	0.1543355121	0.4510173961
3105	0.1543341407	0.4510144678
3106	0.1543317035	0.4510092843
3107	0.154329656	0.4510048413
3108	0.1543278073	0.4510003646
3109	0.1543226101	0.4509890214
3110	0.154321565	0.4509865307
3111	0.1543202391	0.4509838379
3112	0.1543184391	0.4509797315
3113	0.1543161462	0.450974649
3114	0.1543136091	0.4509689942
3115	0.1543116622	0.4509641473
3116	0.1543101246	0.450960916
3117	0.1543082325	0.4509574155
3118	0.1543061054	0.4509520973
3119	0.1543032496	0.4509395088
3120	0.1543010561	0.4509346955
3121	0.1542997693	0.4509318681
3122	0.1542984082	0.4509290744
3123	0.1542971501	0.4509261797
3124	0.1542958491	0.4509229821
3125	0.1542938813	0.4509153751
3126	0.1542912842	0.4509095858
3127	0.154289997	0.450907196
3128	0.1542878414	0.450902551
3129	0.1542854589	0.4508900971
3130	0.1542833477	0.4508855868
3131	0.1542812512	0.4508802686
3132	0.1542793601	0.4508760949
3133	0.1542780053	0.4508732675
3134	0.1542760993	0.4508690601
3135	0.1542740224	0.4508644488
3136	0.1542719349	0.4508594336
3137	0.1542702456	0.4508560003
3138	0.1542682193	0.450848427
3139	0.1542659583	0.4508431425
3140	0.1542636451	0.450838161
3141	0.1542613889	0.4508297125
3142	0.1542598141	0.4508268178
3143	0.1542583977	0.4508236202
3144	0.1542561585	0.4508183357
3145	0.1542537809	0.4508131185
3146	0.1542519948	0.4508090121
3147	0.1542506916	0.4508063194
3148	0.1542486971	0.4508022466
3149	0.154247103	0.4507984768
3150	0.154245346	0.4507945723
3151	0.1542440965	0.4507919469
3152	0.1542421085	0.4507877058
3153	0.1542400675	0.4507833301
3154	0.1542383714	0.4507794593
3155	0.154236296	0.4507749153
3156	0.1542340905	0.4507701357
3157	0.1542321023	0.4507656927
3158	0.1542310727	0.4507636059
3159	0.1542296561	0.4507605092
3160	0.1542284335	0.4507575809
3161	0.1542266736	0.450753912
3162	0.1542243666	0.4507488295
3163	0.1542228009	0.4507453626
3164	0.1542206536	0.45074028
3165	0.1542189515	0.4507368805
3166	0.1542177034	0.4507337838
3167	0.1542160695	0.450726951
3168	0.1542118835	0.4507173245
3169	0.1542096187	0.45071204
3170	0.1542077057	0.4507049042
3171	0.1542058611	0.4507005622
3172	0.1542033201	0.4506950084
3173	0.1542018492	0.4506917435
3174	0.15420028	0.450688041
3175	0.154198735	0.4506842711
3176	0.1541961475	0.4506789866
3177	0.1541940672	0.4506738368
3178	0.1541921604	0.4506698313
3179	0.1541898462	0.4506647825
3180	0.1541876393	0.4506601712
3181	0.1541855933	0.4506554589
3182	0.1541839519	0.45065179
3183	0.1541827847	0.4506496022
3184	0.1541805588	0.4506447216
3185	0.1541787425	0.4506402113
3186	0.1541762594	0.4506350614
3187	0.1541741683	0.4506298106
3188	0.1541724335	0.4506261754
3189	0.1541703151	0.4506212275
3190	0.1541691272	0.4506185347
3191	0.1541679241	0.4506161449
3192	0.1541665689	0.4506129137
3193	0.1541655455	0.4506105575
3194	0.1541630127	0.4506051047
3195	0.1541608993	0.4506005944
3196	0.1541587248	0.4505953099
3197	0.1541572482	0.4505921123
3198	0.1541554609	0.4505846399
3199	0.1541531687	0.450579894
3200	0.1541506527	0.4505746432
3201	0.1541484823	0.4505698636
3202	0.1541458544	0.4505639732
3203	0.1541448213	0.4505617853
3204	0.1541427834	0.4505569384
3205	0.1541407906	0.450552933
3206	0.1541387546	0.4505483217
3207	0.1541371993	0.4505450904
3208	0.1541350377	0.4505402771
3209	0.154133425	0.45053644
3210	0.1541309425	0.4505307179
3211	0.1541291963	0.4505269144
3212	0.1541266256	0.4505216973
3213	0.1541255248	0.4505192401
3214	0.1541234011	0.4505143259
3215	0.1541213322	0.4505098156
3216	0.1541190671	0.4505047667
3217	0.1541166478	0.4504994485
3218	0.1541151094	0.4504962172
3219	0.1541121989	0.4504889805
3220	0.154109847	0.450483797
3221	0.1541081757	0.4504799599
3222	0.15410699	0.4504771661
3223	0.1541030554	0.4504690206
3224	0.154100927	0.4504637025
3225	0.1541000405	0.4504617166
3226	0.1540988392	0.4504591248
3227	0.154097324	0.4504555569
3228	0.1540948692	0.4504494983
3229	0.1540933894	0.4504461324
3230	0.1540917585	0.4504418913
3231	0.1540896626	0.4504376503
3232	0.1540880122	0.4504340487
3233	0.1540860901	0.4504294038
3234	0.154084725	0.4504269803
3235	0.1540825216	0.4504219651
3236	0.154080492	0.4504172191
3237	0.154078154	0.4504122712
3238	0.1540764602	0.4504065828
3239	0.1540739406	0.450401231
3240	0.1540719366	0.45039699
3241	0.1540692996	0.4503910323
3242	0.1540673749	0.4503867239
3243	0.154065043	0.4503816077
3244	0.15406245	0.4503760203
3245	0.1540607101	0.4503718465
3246	0.1540587178	0.4503674708
3247	0.1540572513	0.4503639366
3248	0.1540556982	0.4503604697
3249	0.1540537777	0.4503563633
3250	0.1540517188	0.4503515164
3251	0.1540497386	0.45034741
3252	0.1540479016	0.4503433035
3253	0.1540454439	0.4503378844
3254	0.1540447069	0.4503366054
3255	0.1540423812	0.4503315228
3256	0.154039992	0.45032607
3257	0.1540379364	0.4503215597
3258	0.1540359227	0.4503136835
3259	0.1540339035	0.4503091058
3260	0.1540327571	0.4503066823
3261	0.1540308383	0.4503026096
3262	0.1540287852	0.4502977963
3263	0.1540271799	0.4502938582
3264	0.1540250325	0.4502891796
3265	0.1540226153	0.4502838278
3266	0.1540202677	0.4502787452
3267	0.1540175852	0.4502727875
3268	0.1540156619	0.4502688494
3269	0.1540136451	0.4502639015
3270	0.1540111944	0.4502591219
3271	0.1540094583	0.4502550828
3272	0.1540075586	0.4502507071
3273	0.154005434	0.4502454226
3274	0.1540039315	0.450242124
3275	0.1540007997	0.4502351902
3276	0.1539987839	0.4502312184
3277	0.1539970204	0.4502268764
3278	0.1539955876	0.450224049
3279	0.1539933294	0.4502188319
3280	0.1539911016	0.4502134464
3281	0.1539886585	0.4502079263
3282	0.1539865597	0.4502037525
3283	0.1539841558	0.4501982324
3284	0.1539830237	0.450195506
3285	0.1539812194	0.4501911303
3286	0.1539787178	0.4501863507
3287	0.1539770979	0.4501825473
3288	0.1539753524	0.4501789794
3289	0.153973729	0.4501746037
3290	0.1539715582	0.4501704636
3291	0.1539685243	0.4501634962
